round,date,hour,home_team,away_team,gols_mandante,gols_visitante
2,22/10/2014,21:00,Coritiba/PR,Botafogo/RJ,2.0,0.0
2,22/10/2014,22:00,Santos/SP,Fluminense/RJ,0.0,1.0
2,22/10/2014,22:00,Chapecoense/SC,São Paulo/SP,0.0,0.0
2,22/10/2014,22:30,Sport/PE,Goiás/GO,0.0,1.0
2,25/10/2014,16:20,Fluminense/RJ,Atlético/PR,2.0,1.0
2,25/10/2014,16:20,Figueirense/SC,Cruzeiro/MG,1.0,1.0
2,25/10/2014,16:20,Palmeiras/SP,Corinthians/SP,1.0,1.0
2,25/10/2014,18:30,Vitória/BA,Criciúma/SC,3.0,1.0
2,25/10/2014,18:30,Chapecoense/SC,Santos/SP,1.0,1.0
2,25/10/2014,18:30,Coritiba/PR,Grêmio/RS,1.0,1.0
2,25/10/2014,18:30,Atlético/MG,Sport/PE,3.0,2.0
2,25/10/2014,21:00,Internacional/RS,Bahia/BA,2.0,0.0
2,25/10/2014,21:00,Botafogo/RJ,Flamengo/RJ,2.0,1.0
2,27/10/2014,20:30,São Paulo/SP,Goiás/GO,3.0,0.0
2,01/11/2014,19:30,Grêmio/RS,Vitória/BA,1.0,0.0
2,01/11/2014,19:30,Goiás/GO,Fluminense/RJ,0.0,2.0
2,01/11/2014,21:00,Corinthians/SP,Coritiba/PR,2.0,2.0
2,02/11/2014,17:00,Santos/SP,Internacional/RS,1.0,2.0
2,02/11/2014,17:00,Sport/PE,Figueirense/SC,1.0,0.0
2,02/11/2014,17:00,Criciúma/SC,São Paulo/SP,1.0,2.0
2,02/11/2014,17:00,Cruzeiro/MG,Botafogo/RJ,2.0,1.0
2,02/11/2014,19:30,Flamengo/RJ,Chapecoense/SC,3.0,0.0
2,02/11/2014,19:30,Bahia/BA,Palmeiras/SP,0.0,1.0
2,02/11/2014,19:30,Atlético/PR,Atlético/MG,1.0,0.0
2,08/11/2014,19:30,Coritiba/PR,Fluminense/RJ,1.0,0.0
2,08/11/2014,19:30,Palmeiras/SP,Atlético/MG,0.0,2.0
2,08/11/2014,21:00,Botafogo/RJ,Atlético/PR,0.0,2.0
2,09/11/2014,17:00,Figueirense/SC,Chapecoense/SC,1.0,0.0
2,09/11/2014,17:00,Grêmio/RS,Internacional/RS,4.0,1.0
2,09/11/2014,17:00,Sport/PE,Flamengo/RJ,2.0,2.0
2,09/11/2014,17:00,Vitória/BA,São Paulo/SP,1.0,2.0
2,09/11/2014,19:30,Goiás/GO,Bahia/BA,3.0,0.0
2,09/11/2014,19:30,Cruzeiro/MG,Criciúma/SC,3.0,1.0
2,09/11/2014,19:30,Corinthians/SP,Santos/SP,1.0,0.0
2,12/11/2014,22:00,São Paulo/SP,Internacional/RS,1.0,1.0
2,15/11/2014,19:30,Fluminense/RJ,Botafogo/RJ,1.0,0.0
2,15/11/2014,19:30,Criciúma/SC,Grêmio/RS,0.0,3.0
2,16/11/2014,17:00,Internacional/RS,Goiás/GO,1.0,0.0
2,16/11/2014,17:00,Bahia/BA,Corinthians/SP,1.0,2.0
2,16/11/2014,17:00,Santos/SP,Cruzeiro/MG,0.0,1.0
2,16/11/2014,17:00,Atlético/PR,Sport/PE,0.0,1.0
2,16/11/2014,17:00,Flamengo/RJ,Coritiba/PR,3.0,2.0
2,16/11/2014,19:30,Chapecoense/SC,Vitória/BA,0.0,1.0
2,16/11/2014,19:30,São Paulo/SP,Palmeiras/SP,2.0,0.0
2,16/11/2014,19:30,Atlético/MG,Figueirense/SC,1.0,1.0
2,19/11/2014,19:30,Atlético/PR,Santos/SP,1.0,1.0
2,19/11/2014,19:30,Botafogo/RJ,Figueirense/SC,0.0,1.0
2,19/11/2014,21:00,Criciúma/SC,Bahia/BA,0.0,1.0
2,19/11/2014,21:00,Goiás/GO,Corinthians/SP,0.0,1.0
2,19/11/2014,21:00,Vitória/BA,Coritiba/PR,1.0,1.0
2,19/11/2014,22:00,Atlético/MG,Flamengo/RJ,4.0,0.0
2,19/11/2014,22:00,Palmeiras/SP,Sport/PE,0.0,2.0
2,20/11/2014,19:30,Fluminense/RJ,Chapecoense/SC,1.0,4.0
2,20/11/2014,21:50,Grêmio/RS,Cruzeiro/MG,1.0,2.0
2,22/11/2014,19:30,Internacional/RS,Atlético/MG,2.0,1.0
2,22/11/2014,21:00,Bahia/BA,Atlético/PR,1.0,2.0
2,23/11/2014,17:00,Santos/SP,São Paulo/SP,0.0,1.0
2,23/11/2014,17:00,Sport/PE,Fluminense/RJ,2.0,2.0
2,23/11/2014,17:00,Flamengo/RJ,Criciúma/SC,1.0,1.0
2,23/11/2014,17:00,Cruzeiro/MG,Goiás/GO,2.0,1.0
2,23/11/2014,17:00,Figueirense/SC,Vitória/BA,2.0,0.0
2,23/11/2014,19:30,Coritiba/PR,Palmeiras/SP,2.0,0.0
2,23/11/2014,19:30,Corinthians/SP,Grêmio/RS,1.0,0.0
2,23/11/2014,19:30,Chapecoense/SC,Botafogo/RJ,2.0,0.0
2,29/11/2014,19:30,Criciúma/SC,Sport/PE,2.0,2.0
2,29/11/2014,19:30,Internacional/RS,Palmeiras/SP,3.0,1.0
2,29/11/2014,21:00,Flamengo/RJ,Vitória/BA,4.0,0.0
2,30/11/2014,17:00,Fluminense/RJ,Corinthians/SP,5.0,2.0
2,30/11/2014,17:00,Santos/SP,Botafogo/RJ,2.0,0.0
2,30/11/2014,17:00,São Paulo/SP,Figueirense/SC,1.0,1.0
2,30/11/2014,17:00,Chapecoense/SC,Cruzeiro/MG,1.0,1.0
2,30/11/2014,19:30,Bahia/BA,Grêmio/RS,1.0,0.0
2,30/11/2014,19:30,Atlético/PR,Goiás/GO,1.0,0.0
2,30/11/2014,19:30,Atlético/MG,Coritiba/PR,1.0,2.0
2,06/12/2014,16:30,Figueirense/SC,Internacional/RS,1.0,2.0
2,06/12/2014,16:30,Corinthians/SP,Criciúma/SC,2.0,1.0
2,07/12/2014,17:00,Sport/PE,São Paulo/SP,1.0,0.0
2,07/12/2014,17:00,Vitória/BA,Santos/SP,0.0,1.0
2,07/12/2014,17:00,Botafogo/RJ,Atlético/MG,0.0,0.0
2,07/12/2014,17:00,Goiás/GO,Chapecoense/SC,4.0,2.0
2,07/12/2014,17:00,Grêmio/RS,Flamengo/RJ,1.0,1.0
2,07/12/2014,17:00,Palmeiras/SP,Atlético/PR,1.0,1.0
2,07/12/2014,17:00,Coritiba/PR,Bahia/BA,3.0,2.0
2,07/12/2014,17:00,Cruzeiro/MG,Fluminense/RJ,2.0,1.0
1,09/05/2015,18:30,Palmeiras/SP,Atlético/MG,2.0,2.0
1,09/05/2015,18:30,Chapecoense/SC,Coritiba/PR,2.0,1.0
1,09/05/2015,21:00,Fluminense/RJ,Joinville/SC,1.0,0.0
1,10/05/2015,11:00,Grêmio/RS,Ponte Preta/SP,3.0,3.0
1,10/05/2015,16:00,São Paulo/SP,Flamengo/RJ,2.0,1.0
1,10/05/2015,16:00,Sport/PE,Figueirense/SC,4.0,1.0
1,10/05/2015,16:00,Atlético/PR,Internacional/RS,3.0,0.0
1,10/05/2015,16:00,Cruzeiro/MG,Corinthians/SP,0.0,1.0
1,10/05/2015,18:30,Avaí/SC,Santos/SP,1.0,1.0
1,10/05/2015,18:30,Vasco/RJ,Goiás/GO,0.0,0.0
1,16/05/2015,18:30,Goiás/GO,Atlético/PR,2.0,0.0
1,16/05/2015,18:30,Coritiba/PR,Grêmio/RS,2.0,0.0
1,16/05/2015,21:00,Corinthians/SP,Chapecoense/SC,1.0,0.0
1,17/05/2015,11:00,Figueirense/SC,Vasco/RJ,0.0,0.0
1,17/05/2015,16:00,Atlético/MG,Fluminense/RJ,4.0,1.0
1,17/05/2015,16:00,Flamengo/RJ,Sport/PE,2.0,2.0
1,17/05/2015,16:00,Santos/SP,Cruzeiro/MG,1.0,0.0
1,17/05/2015,18:30,Internacional/RS,Avaí/SC,1.0,0.0
1,17/05/2015,18:30,Ponte Preta/SP,São Paulo/SP,1.0,0.0
1,17/05/2015,18:30,Joinville/SC,Palmeiras/SP,0.0,0.0
1,23/05/2015,18:30,Vasco/RJ,Internacional/RS,1.0,1.0
1,23/05/2015,18:30,São Paulo/SP,Joinville/SC,3.0,0.0
1,23/05/2015,21:00,Grêmio/RS,Figueirense/SC,1.0,0.0
1,24/05/2015,11:00,Palmeiras/SP,Goiás/GO,0.0,1.0
1,24/05/2015,16:00,Chapecoense/SC,Santos/SP,1.0,0.0
1,24/05/2015,16:00,Atlético/PR,Atlético/MG,1.0,0.0
1,24/05/2015,16:00,Avaí/SC,Flamengo/RJ,2.0,1.0
1,24/05/2015,16:00,Fluminense/RJ,Corinthians/SP,0.0,0.0
1,24/05/2015,18:30,Cruzeiro/MG,Ponte Preta/SP,1.0,1.0
1,24/05/2015,18:30,Sport/PE,Coritiba/PR,1.0,0.0
1,30/05/2015,18:30,Ponte Preta/SP,Chapecoense/SC,3.0,1.0
1,30/05/2015,18:30,Coritiba/PR,Avaí/SC,1.0,2.0
1,30/05/2015,21:00,Joinville/SC,Atlético/PR,1.0,2.0
1,31/05/2015,11:00,Santos/SP,Sport/PE,2.0,2.0
1,31/05/2015,16:00,Corinthians/SP,Palmeiras/SP,0.0,2.0
1,31/05/2015,16:00,Internacional/RS,São Paulo/SP,0.0,0.0
1,31/05/2015,16:00,Atlético/MG,Vasco/RJ,3.0,0.0
1,31/05/2015,16:00,Goiás/GO,Grêmio/RS,1.0,1.0
1,31/05/2015,18:30,Figueirense/SC,Cruzeiro/MG,2.0,1.0
1,31/05/2015,18:30,Flamengo/RJ,Fluminense/RJ,2.0,3.0
1,03/06/2015,19:30,Chapecoense/SC,Joinville/SC,2.0,0.0
1,03/06/2015,19:30,Atlético/PR,Figueirense/SC,1.0,0.0
1,03/06/2015,19:30,Vasco/RJ,Ponte Preta/SP,0.0,3.0
1,03/06/2015,21:00,São Paulo/SP,Santos/SP,3.0,2.0
1,03/06/2015,22:00,Avaí/SC,Atlético/MG,1.0,4.0
1,03/06/2015,22:00,Cruzeiro/MG,Flamengo/RJ,1.0,0.0
1,03/06/2015,22:00,Grêmio/RS,Corinthians/SP,3.0,1.0
1,04/06/2015,16:00,Fluminense/RJ,Coritiba/PR,2.0,0.0
1,04/06/2015,21:00,Sport/PE,Goiás/GO,1.0,0.0
1,04/06/2015,21:00,Palmeiras/SP,Internacional/RS,1.0,1.0
1,06/06/2015,18:30,Santos/SP,Ponte Preta/SP,2.0,2.0
1,06/06/2015,18:30,Flamengo/RJ,Chapecoense/SC,1.0,0.0
1,06/06/2015,18:30,Atlético/MG,Cruzeiro/MG,1.0,3.0
1,06/06/2015,22:00,Joinville/SC,Corinthians/SP,0.0,1.0
1,06/06/2015,22:00,Atlético/PR,Vasco/RJ,2.0,0.0
1,06/06/2015,22:00,São Paulo/SP,Grêmio/RS,2.0,0.0
1,07/06/2015,11:00,Internacional/RS,Coritiba/PR,2.0,0.0
1,07/06/2015,19:30,Figueirense/SC,Palmeiras/SP,2.0,1.0
1,07/06/2015,19:30,Fluminense/RJ,Sport/PE,0.0,0.0
1,07/06/2015,19:30,Goiás/GO,Avaí/SC,0.0,1.0
1,10/06/2015,19:30,Atlético/MG,Santos/SP,2.0,2.0
1,13/06/2015,16:30,Chapecoense/SC,São Paulo/SP,0.0,1.0
1,13/06/2015,16:30,Coritiba/PR,Flamengo/RJ,0.0,1.0
1,13/06/2015,16:30,Corinthians/SP,Internacional/RS,2.0,1.0
1,13/06/2015,21:00,Vasco/RJ,Cruzeiro/MG,1.0,3.0
1,13/06/2015,21:00,Sport/PE,Joinville/SC,2.0,1.0
1,14/06/2015,11:00,Ponte Preta/SP,Goiás/GO,0.0,0.0
1,14/06/2015,16:00,Grêmio/RS,Atlético/PR,2.0,1.0
1,14/06/2015,16:00,Avaí/SC,Figueirense/SC,1.0,1.0
1,14/06/2015,16:00,Palmeiras/SP,Fluminense/RJ,2.0,1.0
1,18/06/2015,21:00,Figueirense/SC,Internacional/RS,0.0,0.0
1,20/06/2015,16:30,Sport/PE,Vasco/RJ,2.0,1.0
1,20/06/2015,16:30,Santos/SP,Corinthians/SP,1.0,0.0
1,20/06/2015,16:30,Flamengo/RJ,Atlético/MG,0.0,2.0
1,20/06/2015,21:00,Grêmio/RS,Palmeiras/SP,1.0,0.0
1,21/06/2015,11:00,Cruzeiro/MG,Chapecoense/SC,0.0,1.0
1,21/06/2015,16:00,Atlético/PR,Coritiba/PR,2.0,2.0
1,21/06/2015,16:00,São Paulo/SP,Avaí/SC,1.0,1.0
1,21/06/2015,16:00,Joinville/SC,Goiás/GO,2.0,1.0
1,24/06/2015,19:30,Fluminense/RJ,Ponte Preta/SP,2.0,0.0
1,27/06/2015,16:00,Chapecoense/SC,Sport/PE,1.0,1.0
1,27/06/2015,16:00,Avaí/SC,Grêmio/RS,1.0,2.0
1,27/06/2015,21:00,Corinthians/SP,Figueirense/SC,2.0,1.0
1,28/06/2015,11:00,Atlético/MG,Joinville/SC,1.0,0.0
1,28/06/2015,16:00,Ponte Preta/SP,Atlético/PR,2.0,1.0
1,28/06/2015,16:00,Goiás/GO,Fluminense/RJ,1.0,2.0
1,28/06/2015,16:00,Coritiba/PR,Cruzeiro/MG,1.0,0.0
1,28/06/2015,16:00,Palmeiras/SP,São Paulo/SP,4.0,0.0
1,28/06/2015,18:30,Internacional/RS,Santos/SP,1.0,0.0
1,28/06/2015,18:30,Vasco/RJ,Flamengo/RJ,1.0,0.0
1,01/07/2015,19:30,Sport/PE,Internacional/RS,3.0,0.0
1,01/07/2015,19:30,Vasco/RJ,Avaí/SC,1.0,0.0
1,01/07/2015,21:00,Palmeiras/SP,Chapecoense/SC,2.0,0.0
1,01/07/2015,21:00,Atlético/MG,Coritiba/PR,2.0,0.0
1,01/07/2015,22:00,Joinville/SC,Flamengo/RJ,0.0,1.0
1,01/07/2015,22:00,Grêmio/RS,Cruzeiro/MG,1.0,0.0
1,01/07/2015,22:00,Atlético/PR,São Paulo/SP,2.0,1.0
1,02/07/2015,19:30,Corinthians/SP,Ponte Preta/SP,2.0,0.0
1,02/07/2015,19:30,Figueirense/SC,Goiás/GO,3.0,1.0
1,02/07/2015,21:00,Fluminense/RJ,Santos/SP,2.0,1.0
1,04/07/2015,15:00,Coritiba/PR,Joinville/SC,0.0,0.0
1,04/07/2015,21:00,Chapecoense/SC,Vasco/RJ,1.0,0.0
1,04/07/2015,21:00,Cruzeiro/MG,Atlético/PR,2.0,0.0
1,05/07/2015,11:00,Avaí/SC,Sport/PE,2.0,2.0
1,05/07/2015,16:00,São Paulo/SP,Fluminense/RJ,0.0,0.0
1,05/07/2015,16:00,Santos/SP,Grêmio/RS,1.0,3.0
1,05/07/2015,16:00,Goiás/GO,Corinthians/SP,0.0,0.0
1,05/07/2015,18:30,Internacional/RS,Atlético/MG,1.0,3.0
1,05/07/2015,18:30,Flamengo/RJ,Figueirense/SC,1.0,2.0
1,05/07/2015,18:30,Ponte Preta/SP,Palmeiras/SP,0.0,2.0
1,08/07/2015,19:30,Chapecoense/SC,Grêmio/RS,1.0,0.0
1,08/07/2015,19:30,Coritiba/PR,Ponte Preta/SP,0.0,0.0
1,08/07/2015,19:30,Goiás/GO,Santos/SP,4.0,1.0
1,08/07/2015,21:00,Palmeiras/SP,Avaí/SC,3.0,0.0
1,08/07/2015,21:00,Figueirense/SC,Joinville/SC,0.0,2.0
1,08/07/2015,22:00,Atlético/MG,Sport/PE,2.0,1.0
1,08/07/2015,22:00,Internacional/RS,Flamengo/RJ,1.0,2.0
1,08/07/2015,22:00,Vasco/RJ,São Paulo/SP,0.0,4.0
1,09/07/2015,19:30,Corinthians/SP,Atlético/PR,2.0,0.0
1,09/07/2015,21:00,Fluminense/RJ,Cruzeiro/MG,1.0,0.0
1,11/07/2015,18:30,Grêmio/RS,Vasco/RJ,2.0,0.0
1,11/07/2015,18:30,Santos/SP,Figueirense/SC,3.0,0.0
1,11/07/2015,21:00,Ponte Preta/SP,Atlético/MG,0.0,2.0
1,12/07/2015,11:00,São Paulo/SP,Coritiba/PR,3.0,1.0
1,12/07/2015,16:00,Flamengo/RJ,Corinthians/SP,0.0,3.0
1,12/07/2015,16:00,Cruzeiro/MG,Goiás/GO,1.0,0.0
1,12/07/2015,16:00,Joinville/SC,Internacional/RS,0.0,2.0
1,12/07/2015,16:00,Atlético/PR,Fluminense/RJ,1.0,2.0
1,12/07/2015,18:30,Sport/PE,Palmeiras/SP,2.0,2.0
1,12/07/2015,18:30,Avaí/SC,Chapecoense/SC,2.0,1.0
1,18/07/2015,18:30,Internacional/RS,Goiás/GO,2.0,1.0
1,18/07/2015,18:30,Flamengo/RJ,Grêmio/RS,1.0,0.0
1,18/07/2015,21:00,Corinthians/SP,Atlético/MG,1.0,0.0
1,19/07/2015,11:00,Atlético/PR,Chapecoense/SC,1.0,0.0
1,19/07/2015,16:00,Fluminense/RJ,Vasco/RJ,1.0,2.0
1,19/07/2015,16:00,Palmeiras/SP,Santos/SP,1.0,0.0
1,19/07/2015,16:00,Figueirense/SC,Coritiba/PR,0.0,0.0
1,19/07/2015,16:00,Sport/PE,São Paulo/SP,2.0,0.0
1,19/07/2015,18:30,Joinville/SC,Ponte Preta/SP,1.0,1.0
1,19/07/2015,18:30,Cruzeiro/MG,Avaí/SC,1.0,1.0
1,25/07/2015,18:30,Avaí/SC,Atlético/PR,1.0,2.0
1,25/07/2015,19:30,Grêmio/RS,Sport/PE,1.0,1.0
1,25/07/2015,21:00,Atlético/MG,Figueirense/SC,1.0,0.0
1,26/07/2015,11:00,Santos/SP,Joinville/SC,2.0,0.0
1,26/07/2015,11:00,Chapecoense/SC,Fluminense/RJ,2.0,1.0
1,26/07/2015,16:00,Ponte Preta/SP,Internacional/RS,0.0,0.0
1,26/07/2015,16:00,São Paulo/SP,Cruzeiro/MG,1.0,0.0
1,26/07/2015,16:00,Coritiba/PR,Corinthians/SP,1.0,1.0
1,26/07/2015,16:00,Goiás/GO,Flamengo/RJ,0.0,1.0
1,26/07/2015,18:30,Vasco/RJ,Palmeiras/SP,1.0,4.0
1,29/07/2015,22:00,Atlético/MG,São Paulo/SP,3.0,1.0
1,29/07/2015,22:00,Corinthians/SP,Vasco/RJ,3.0,0.0
1,01/08/2015,18:30,Fluminense/RJ,Grêmio/RS,1.0,0.0
1,02/08/2015,11:00,Palmeiras/SP,Atlético/PR,0.0,1.0
1,02/08/2015,11:00,Coritiba/PR,Goiás/GO,1.0,1.0
1,02/08/2015,16:00,Flamengo/RJ,Santos/SP,2.0,2.0
1,02/08/2015,16:00,Internacional/RS,Chapecoense/SC,0.0,0.0
1,02/08/2015,16:00,Figueirense/SC,Ponte Preta/SP,3.0,1.0
1,02/08/2015,16:00,Joinville/SC,Avaí/SC,2.0,0.0
1,02/08/2015,18:30,Sport/PE,Cruzeiro/MG,0.0,0.0
1,08/08/2015,18:30,Avaí/SC,Fluminense/RJ,1.0,0.0
1,08/08/2015,21:00,Santos/SP,Coritiba/PR,3.0,0.0
1,09/08/2015,11:00,Atlético/PR,Sport/PE,1.0,1.0
1,09/08/2015,11:00,Vasco/RJ,Joinville/SC,0.0,0.0
1,09/08/2015,16:00,Cruzeiro/MG,Palmeiras/SP,2.0,1.0
1,09/08/2015,16:00,Ponte Preta/SP,Flamengo/RJ,1.0,0.0
1,09/08/2015,16:00,São Paulo/SP,Corinthians/SP,1.0,1.0
1,09/08/2015,16:00,Goiás/GO,Atlético/MG,0.0,0.0
1,09/08/2015,18:30,Chapecoense/SC,Figueirense/SC,2.0,2.0
1,09/08/2015,18:30,Grêmio/RS,Internacional/RS,5.0,0.0
1,12/08/2015,19:30,Coritiba/PR,Palmeiras/SP,2.0,1.0
1,12/08/2015,19:30,Flamengo/RJ,Atlético/PR,3.0,2.0
1,12/08/2015,21:00,Santos/SP,Vasco/RJ,1.0,0.0
1,12/08/2015,21:00,Goiás/GO,Chapecoense/SC,0.0,0.0
1,12/08/2015,22:00,Internacional/RS,Fluminense/RJ,1.0,0.0
1,12/08/2015,22:00,Figueirense/SC,São Paulo/SP,0.0,2.0
1,12/08/2015,22:00,Corinthians/SP,Sport/PE,4.0,3.0
1,13/08/2015,19:30,Ponte Preta/SP,Avaí/SC,2.0,0.0
1,13/08/2015,21:00,Joinville/SC,Cruzeiro/MG,3.0,0.0
1,13/08/2015,21:00,Atlético/MG,Grêmio/RS,0.0,2.0
1,15/08/2015,18:30,Vasco/RJ,Coritiba/PR,0.0,1.0
1,15/08/2015,18:30,Atlético/PR,Santos/SP,0.0,0.0
1,15/08/2015,21:00,São Paulo/SP,Goiás/GO,0.0,3.0
1,16/08/2015,11:00,Palmeiras/SP,Flamengo/RJ,4.0,2.0
1,16/08/2015,16:00,Sport/PE,Ponte Preta/SP,1.0,1.0
1,16/08/2015,16:00,Avaí/SC,Corinthians/SP,1.0,2.0
1,16/08/2015,16:00,Cruzeiro/MG,Internacional/RS,0.0,0.0
1,16/08/2015,16:00,Fluminense/RJ,Figueirense/SC,2.0,1.0
1,16/08/2015,18:30,Grêmio/RS,Joinville/SC,2.0,1.0
1,16/08/2015,18:30,Chapecoense/SC,Atlético/MG,2.0,1.0
2,22/08/2015,18:30,Goiás/GO,Vasco/RJ,3.0,0.0
2,22/08/2015,18:30,Santos/SP,Avaí/SC,5.0,2.0
2,22/08/2015,21:00,Figueirense/SC,Sport/PE,2.0,1.0
2,23/08/2015,11:00,Ponte Preta/SP,Grêmio/RS,0.0,0.0
2,23/08/2015,11:00,Coritiba/PR,Chapecoense/SC,1.0,0.0
2,23/08/2015,16:00,Joinville/SC,Fluminense/RJ,2.0,1.0
2,23/08/2015,16:00,Internacional/RS,Atlético/PR,2.0,0.0
2,23/08/2015,16:00,Flamengo/RJ,São Paulo/SP,2.0,1.0
2,23/08/2015,16:00,Corinthians/SP,Cruzeiro/MG,3.0,0.0
2,23/08/2015,18:30,Atlético/MG,Palmeiras/SP,2.0,1.0
2,29/08/2015,18:30,Vasco/RJ,Figueirense/SC,0.0,1.0
2,29/08/2015,21:00,São Paulo/SP,Ponte Preta/SP,3.0,0.0
2,30/08/2015,11:00,Grêmio/RS,Coritiba/PR,0.0,0.0
2,30/08/2015,11:00,Avaí/SC,Internacional/RS,3.0,0.0
2,30/08/2015,16:00,Chapecoense/SC,Corinthians/SP,1.0,3.0
2,30/08/2015,16:00,Sport/PE,Flamengo/RJ,0.0,1.0
2,30/08/2015,16:00,Palmeiras/SP,Joinville/SC,3.0,2.0
2,30/08/2015,16:00,Fluminense/RJ,Atlético/MG,1.0,2.0
2,30/08/2015,18:30,Atlético/PR,Goiás/GO,3.0,0.0
2,30/08/2015,18:30,Cruzeiro/MG,Santos/SP,0.0,1.0
2,02/09/2015,19:30,Internacional/RS,Vasco/RJ,6.0,0.0
2,02/09/2015,19:30,Ponte Preta/SP,Cruzeiro/MG,1.0,2.0
2,02/09/2015,19:30,Joinville/SC,São Paulo/SP,0.0,0.0
2,02/09/2015,21:00,Flamengo/RJ,Avaí/SC,3.0,0.0
2,02/09/2015,21:00,Atlético/MG,Atlético/PR,0.0,1.0
2,02/09/2015,22:00,Goiás/GO,Palmeiras/SP,1.0,0.0
2,02/09/2015,22:00,Coritiba/PR,Sport/PE,0.0,0.0
2,02/09/2015,22:00,Corinthians/SP,Fluminense/RJ,2.0,0.0
2,03/09/2015,19:30,Santos/SP,Chapecoense/SC,3.0,1.0
2,03/09/2015,21:00,Figueirense/SC,Grêmio/RS,0.0,2.0
2,05/09/2015,19:30,São Paulo/SP,Internacional/RS,2.0,0.0
2,05/09/2015,19:30,Vasco/RJ,Atlético/MG,1.0,2.0
2,05/09/2015,21:00,Atlético/PR,Joinville/SC,0.0,0.0
2,06/09/2015,11:00,Chapecoense/SC,Ponte Preta/SP,0.0,0.0
2,06/09/2015,11:00,Cruzeiro/MG,Figueirense/SC,5.0,1.0
2,06/09/2015,16:00,Grêmio/RS,Goiás/GO,2.0,1.0
2,06/09/2015,16:00,Avaí/SC,Coritiba/PR,0.0,2.0
2,06/09/2015,16:00,Fluminense/RJ,Flamengo/RJ,1.0,3.0
2,06/09/2015,16:00,Palmeiras/SP,Corinthians/SP,3.0,3.0
2,06/09/2015,18:30,Sport/PE,Santos/SP,1.0,1.0
2,09/09/2015,19:30,Internacional/RS,Palmeiras/SP,1.0,0.0
2,09/09/2015,19:30,Ponte Preta/SP,Vasco/RJ,0.0,1.0
2,09/09/2015,19:30,Atlético/MG,Avaí/SC,2.0,0.0
2,09/09/2015,21:00,Figueirense/SC,Atlético/PR,1.0,1.0
2,09/09/2015,22:00,Santos/SP,São Paulo/SP,3.0,0.0
2,09/09/2015,22:00,Corinthians/SP,Grêmio/RS,1.0,1.0
2,09/09/2015,22:00,Coritiba/PR,Fluminense/RJ,1.0,1.0
2,10/09/2015,19:30,Goiás/GO,Sport/PE,1.0,0.0
2,10/09/2015,21:00,Joinville/SC,Chapecoense/SC,0.0,0.0
2,10/09/2015,21:00,Flamengo/RJ,Cruzeiro/MG,2.0,0.0
2,12/09/2015,18:30,Coritiba/PR,Internacional/RS,0.0,1.0
2,12/09/2015,21:00,Palmeiras/SP,Figueirense/SC,2.0,0.0
2,13/09/2015,11:00,Ponte Preta/SP,Santos/SP,3.0,1.0
2,13/09/2015,11:00,Corinthians/SP,Joinville/SC,3.0,0.0
2,13/09/2015,16:00,Vasco/RJ,Atlético/PR,2.0,0.0
2,13/09/2015,16:00,Grêmio/RS,São Paulo/SP,1.0,2.0
2,13/09/2015,16:00,Cruzeiro/MG,Atlético/MG,1.0,1.0
2,13/09/2015,16:00,Chapecoense/SC,Flamengo/RJ,1.0,3.0
2,13/09/2015,18:30,Sport/PE,Fluminense/RJ,1.0,0.0
2,13/09/2015,18:30,Avaí/SC,Goiás/GO,2.0,1.0
2,16/09/2015,19:30,Joinville/SC,Sport/PE,1.0,1.0
2,16/09/2015,19:30,Goiás/GO,Ponte Preta/SP,1.0,2.0
2,16/09/2015,19:30,Fluminense/RJ,Palmeiras/SP,1.0,4.0
2,16/09/2015,21:00,Atlético/PR,Grêmio/RS,1.0,2.0
2,16/09/2015,21:00,Figueirense/SC,Avaí/SC,0.0,1.0
2,16/09/2015,22:00,Cruzeiro/MG,Vasco/RJ,2.0,2.0
2,16/09/2015,22:00,Internacional/RS,Corinthians/SP,2.0,1.0
2,16/09/2015,22:00,Santos/SP,Atlético/MG,4.0,0.0
2,17/09/2015,19:30,São Paulo/SP,Chapecoense/SC,0.0,0.0
2,17/09/2015,21:00,Flamengo/RJ,Coritiba/PR,0.0,2.0
2,19/09/2015,18:30,Internacional/RS,Figueirense/SC,1.0,1.0
2,19/09/2015,18:30,Palmeiras/SP,Grêmio/RS,3.0,2.0
2,19/09/2015,21:00,Ponte Preta/SP,Fluminense/RJ,3.0,1.0
2,20/09/2015,11:00,Corinthians/SP,Santos/SP,2.0,0.0
2,20/09/2015,11:00,Goiás/GO,Joinville/SC,3.0,0.0
2,20/09/2015,16:00,Vasco/RJ,Sport/PE,2.0,1.0
2,20/09/2015,16:00,Atlético/MG,Flamengo/RJ,4.0,1.0
2,20/09/2015,16:00,Avaí/SC,São Paulo/SP,2.0,1.0
2,20/09/2015,18:30,Chapecoense/SC,Cruzeiro/MG,0.0,2.0
2,20/09/2015,18:30,Coritiba/PR,Atlético/PR,2.0,0.0
2,26/09/2015,18:30,Fluminense/RJ,Goiás/GO,2.0,0.0
2,26/09/2015,21:00,Grêmio/RS,Avaí/SC,3.0,1.0
2,27/09/2015,11:00,Santos/SP,Internacional/RS,3.0,1.0
2,27/09/2015,11:00,Atlético/PR,Ponte Preta/SP,1.0,2.0
2,27/09/2015,16:00,Joinville/SC,Atlético/MG,2.0,2.0
2,27/09/2015,16:00,Figueirense/SC,Corinthians/SP,1.0,3.0
